label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
Name,0.835468053817749,0.8084673881530762,0.7548028826713562,0.7196457386016846,0.7323746085166931,0.6933902502059937,0.5639349818229675,0.49210017919540405,0.4353179931640625,0.6769863367080688,0.5424473881721497,0.4587559700012207,0.3931921720504761,0.6745813488960266,0.5802969932556152,0.619316577911377,0.661857008934021,0.6810702681541443,0.6293120384216309,0.6628627181053162,0.6966628432273865,0.6619135141372681,0.5495239496231079,0.4358816146850586,0.3371635973453522,0.25311607122421265,0.4909011721611023,0.4602069556713104,0.44620826840400696,0.43598347902297974,0.5668511390686035,0.531399130821228,0.5177217721939087,0.511803925037384,0.644808292388916,0.6279529333114624,0.6230112910270691,0.6221572160720825,0.7139669060707092,0.6905583143234253,0.6818044781684875,0.6793718934059143,8.004395226635097e-07,-0.021782878786325455,-0.04823487251996994,-0.07407540082931519,-0.10202427208423615,-0.07328919321298599,-0.10455750674009323,-0.11728288978338242,-0.12341489642858505,-0.08096705377101898,-0.11282683908939362,-0.1240261122584343,-0.12851539254188538,-0.08569911122322083,-0.11746098846197128,-0.10828847438097,-0.09227009117603302,-0.09169314056634903,-0.11087572574615479,-0.09710580855607986,-0.08012531697750092
Name,0.3831115663051605,0.4356365501880646,0.4578344225883484,0.4629495143890381,0.4642745852470398,0.40254971385002136,0.4711068570613861,0.49296504259109497,0.5000180006027222,0.38537681102752686,0.4696202874183655,0.4914446473121643,0.500633955001831,0.37810736894607544,0.4546864926815033,0.4780316948890686,0.49006548523902893,0.38094156980514526,0.41587355732917786,0.4264025390148163,0.4336176812648773,0.5352317690849304,0.43691128492355347,0.34139934182167053,0.2606220543384552,0.17708232998847961,0.32924723625183105,0.3161017894744873,0.3353627622127533,0.34755775332450867,0.37508177757263184,0.3684873580932617,0.3799900412559509,0.3899173140525818,0.4340246021747589,0.4250653386116028,0.43357446789741516,0.433788537979126,0.49559488892555237,0.4987109899520874,0.5005901455879211,0.499879390001297,2.272061649932766e-08,-0.009705829434096813,-0.02759639360010624,-0.04572723060846329,-0.06482826173305511,-0.056889910250902176,-0.09629815071821213,-0.11983431130647659,-0.13598021864891052,-0.07192601263523102,-0.10906500369310379,-0.12483704835176468,-0.13902150094509125,-0.08771558851003647,-0.12640076875686646,-0.13866683840751648,-0.14820383489131927,-0.10259974002838135,-0.13741929829120636,-0.15068502724170685,-0.16034314036369324
Name,0.8239226341247559,0.8000349402427673,0.7505777478218079,0.7221662402153015,0.7336083650588989,0.6803466081619263,0.5574600696563721,0.48684874176979065,0.4308670163154602,0.6650714874267578,0.5347476005554199,0.4523603916168213,0.3881784975528717,0.6653165817260742,0.5724357962608337,0.6074666380882263,0.6476660370826721,0.6743749380111694,0.618382453918457,0.6490554213523865,0.6820985078811646,0.6747947335243225,0.5613458156585693,0.45082229375839233,0.35637980699539185,0.2738434076309204,0.5125555992126465,0.484560489654541,0.4696921706199646,0.45751023292541504,0.5890546441078186,0.5557477474212646,0.5372481942176819,0.5279273390769958,0.6641415953636169,0.6439850926399231,0.6364035606384277,0.6367344260215759,0.7293887138366699,0.7001177072525024,0.6926406025886536,0.6952766180038452,8.835210110191838e-07,-0.026711907237768173,-0.055527810007333755,-0.08292464166879654,-0.11248756945133209,-0.07764433324337006,-0.11125291138887405,-0.12710291147232056,-0.13486088812351227,-0.08246520161628723,-0.1144540011882782,-0.12560807168483734,-0.130357563495636,-0.0848381295800209,-0.11577924340963364,-0.10633154213428497,-0.09033860266208649,-0.08910096436738968,-0.10672169178724289,-0.09169435501098633,-0.07415761053562164
Name,0.38311144709587097,0.43306440114974976,0.4564692974090576,0.46372711658477783,0.4650016129016876,0.3990994393825531,0.45862722396850586,0.4737953841686249,0.4761357009410858,0.3819941282272339,0.4596676528453827,0.4722460210323334,0.4712401032447815,0.3765774965286255,0.44428539276123047,0.46288353204727173,0.46941667795181274,0.38003110885620117,0.41687139868736267,0.42501330375671387,0.4255712330341339,0.5341519713401794,0.426260381937027,0.3297603130340576,0.2480546236038208,0.1700337678194046,0.34197676181793213,0.333933025598526,0.3443651497364044,0.34439346194267273,0.39834898710250854,0.392667680978775,0.39884182810783386,0.4011440575122833,0.461667001247406,0.4534071981906891,0.45609837770462036,0.4534769058227539,0.5230081081390381,0.526024580001831,0.5229348540306091,0.52068692445755,-6.535899643722587e-08,-0.013913271017372608,-0.03275138512253761,-0.051261305809020996,-0.07076486945152283,-0.05643127113580704,-0.09337449818849564,-0.11611559987068176,-0.1320730298757553,-0.06844844669103622,-0.10219687223434448,-0.11627593636512756,-0.12981149554252625,-0.08114752918481827,-0.1153918206691742,-0.12323735654354095,-0.12959368526935577,-0.09380679577589035,-0.12234242260456085,-0.13072453439235687,-0.13719946146011353
Name,0.8211381435394287,0.8013282418251038,0.75291508436203,0.7245817184448242,0.7341312170028687,0.6840575337409973,0.5587103366851807,0.4905050992965698,0.43511664867401123,0.6648786664009094,0.5334248542785645,0.4529748260974884,0.39040008187294006,0.6622540354728699,0.5700274705886841,0.6081475019454956,0.650574266910553,0.6704950332641602,0.621469259262085,0.6545094847679138,0.6887248158454895,0.7063742280006409,0.5867553353309631,0.4791562557220459,0.38088107109069824,0.29499104619026184,0.539478063583374,0.5049015879631042,0.489204466342926,0.4762672781944275,0.6206005811691284,0.5806596875190735,0.5602586269378662,0.5498095154762268,0.698906421661377,0.6645166277885437,0.6581994295120239,0.6614660620689392,0.7628908157348633,0.7280007600784302,0.7230260372161865,0.7276778221130371,9.744802582645207e-07,-0.028377477079629898,-0.0582670159637928,-0.08540850132703781,-0.11459095031023026,-0.08498043566942215,-0.11656390875577927,-0.130057230591774,-0.13633781671524048,-0.08736870437860489,-0.11695148795843124,-0.1261056810617447,-0.12961173057556152,-0.08645860105752945,-0.11450322717428207,-0.1033262312412262,-0.08687980473041534,-0.08742451667785645,-0.10500485450029373,-0.09026121348142624,-0.07253602147102356
Name,0.38878822326660156,0.4317874312400818,0.45461711287498474,0.4654449224472046,0.4670754671096802,0.393017053604126,0.4708058536052704,0.4919232130050659,0.4942777156829834,0.3819997012615204,0.481259822845459,0.48895394802093506,0.48077964782714844,0.38164204359054565,0.472514271736145,0.48218175768852234,0.4781985878944397,0.3895998001098633,0.4419606626033783,0.45094364881515503,0.44893962144851685,0.5378749370574951,0.42702195048332214,0.33660435676574707,0.2561223804950714,0.1748456209897995,0.35209935903549194,0.3517836034297943,0.3757295310497284,0.3851303160190582,0.41948696970939636,0.4337306022644043,0.45571091771125793,0.4575573205947876,0.48832058906555176,0.5001036524772644,0.5118123292922974,0.5086553692817688,0.5511891841888428,0.5664162635803223,0.5669519305229187,0.5651747584342957,-1.9616646795839188e-07,-0.015416347421705723,-0.03323332220315933,-0.05165712535381317,-0.0698748454451561,-0.04326540231704712,-0.07258113473653793,-0.08945127576589584,-0.10101552307605743,-0.05270964279770851,-0.07631876319646835,-0.0822746604681015,-0.09065217524766922,-0.06397029012441635,-0.08906017988920212,-0.08856530487537384,-0.08983132988214493,-0.0762658342719078,-0.09727717936038971,-0.09891214221715927,-0.10032477974891663
Name,0.8192411065101624,0.8019310832023621,0.7527454495429993,0.7236470580101013,0.740983247756958,0.6849868297576904,0.5502485036849976,0.4785727858543396,0.42171117663383484,0.6646490097045898,0.5245726108551025,0.4413505494594574,0.38000378012657166,0.6581571698188782,0.5624215602874756,0.6003795266151428,0.6413679122924805,0.6595340371131897,0.6098418831825256,0.6414862275123596,0.6719453930854797,0.7173795104026794,0.5973122715950012,0.48724228143692017,0.3862836956977844,0.2983212471008301,0.5465443730354309,0.5155288577079773,0.49981489777565,0.49139225482940674,0.6248301863670349,0.5833898782730103,0.5639554262161255,0.559785783290863,0.7016289830207825,0.6601547598838806,0.65120530128479,0.6563864946365356,0.7637556195259094,0.7163126468658447,0.7076842188835144,0.7144282460212708,1.013987343867484e-06,-0.0308378916233778,-0.0629272535443306,-0.09152459353208542,-0.1217808797955513,-0.09064025431871414,-0.1227024719119072,-0.134903684258461,-0.1398608386516571,-0.0905536562204361,-0.12210409343242645,-0.13090573251247406,-0.13315001130104065,-0.08690696209669113,-0.11327173560857773,-0.10021340101957321,-0.08209646493196487,-0.08546997606754303,-0.09785640984773636,-0.08123604953289032,-0.06287383288145065
Name,0.36999088525772095,0.428327739238739,0.45287153124809265,0.45769190788269043,0.46237248182296753,0.39836445450782776,0.4643421471118927,0.504589319229126,0.5302488803863525,0.37816357612609863,0.45857545733451843,0.4916480481624603,0.5079849362373352,0.36796391010284424,0.44159364700317383,0.46605655550956726,0.47936731576919556,0.36904579401016235,0.418584942817688,0.4386581778526306,0.4507738947868347,0.5971752405166626,0.47780293226242065,0.371227502822876,0.2851094901561737,0.20241400599479675,0.3681543469429016,0.35022687911987305,0.36075863242149353,0.3693412244319916,0.42018216848373413,0.41037818789482117,0.42340800166130066,0.43555784225463867,0.4865194857120514,0.4767885208129883,0.4836212396621704,0.48557591438293457,0.5551878809928894,0.5573335886001587,0.5588494539260864,0.5586170554161072,5.194711771849825e-09,-0.009509144350886345,-0.023827940225601196,-0.03985917195677757,-0.058279287070035934,-0.042159758508205414,-0.07707583904266357,-0.10098547488451004,-0.11746291816234589,-0.055829212069511414,-0.08466093242168427,-0.09823396056890488,-0.1120740994811058,-0.07085426896810532,-0.10208287835121155,-0.10862530767917633,-0.11474238336086273,-0.08587627857923508,-0.11253287643194199,-0.11823901534080505,-0.12277473509311676
Name,0.8195684552192688,0.7986339330673218,0.7515842318534851,0.721998929977417,0.7423602342605591,0.6786834597587585,0.5543691515922546,0.48942357301712036,0.4372943341732025,0.6582624912261963,0.5262255072593689,0.44585925340652466,0.3859040141105652,0.6532006859779358,0.558639645576477,0.5944149494171143,0.6345269680023193,0.6568678617477417,0.6078592538833618,0.6399103403091431,0.6717383861541748,0.7245261669158936,0.6046133041381836,0.49066370725631714,0.3888593316078186,0.299473375082016,0.5526294112205505,0.5226476788520813,0.5059375762939453,0.49194326996803284,0.6300675272941589,0.5896003246307373,0.5687819719314575,0.560219943523407,0.7071474194526672,0.669174313545227,0.6570770144462585,0.6579726338386536,0.7687989473342896,0.7264109253883362,0.7163419723510742,0.7197622656822205,9.467938753005001e-07,-0.02652151510119438,-0.0576033778488636,-0.0864185318350792,-0.11676886677742004,-0.08107062429189682,-0.11059969663619995,-0.1231921836733818,-0.12974968552589417,-0.08336775749921799,-0.11348146945238113,-0.12434906512498856,-0.1295996606349945,-0.08190315216779709,-0.10471878200769424,-0.09183211624622345,-0.07609148323535919,-0.0826759785413742,-0.09275272488594055,-0.07662408798933029,-0.059951696544885635
Name,0.3563992977142334,0.4137125611305237,0.4480237066745758,0.47563135623931885,0.4957285523414612,0.39912649989128113,0.43950706720352173,0.4580284655094147,0.47037655115127563,0.37655606865882874,0.4577943980693817,0.47501254081726074,0.47304654121398926,0.36678797006607056,0.452134907245636,0.4585469663143158,0.4498981237411499,0.3692100942134857,0.4344819188117981,0.44362229108810425,0.4383493661880493,0.6204448938369751,0.5347473621368408,0.47369441390037537,0.4393688440322876,0.40218374133110046,0.3831901550292969,0.3283836543560028,0.290282666683197,0.25906774401664734,0.41565027832984924,0.3991207778453827,0.41888168454170227,0.42789676785469055,0.4739829897880554,0.47915947437286377,0.49893009662628174,0.5044980645179749,0.5403302907943726,0.5461009740829468,0.5540866851806641,0.5548559427261353,1.4004744741669128e-07,-0.00535444775596261,-0.02468404546380043,-0.04805734381079674,-0.07270550727844238,-0.038977157324552536,-0.06897381693124771,-0.09013368934392929,-0.10622306168079376,-0.05675167590379715,-0.08908430486917496,-0.10167215764522552,-0.11043412983417511,-0.07422313839197159,-0.10204076766967773,-0.10033562779426575,-0.09844975173473358,-0.09283380955457687,-0.11156457662582397,-0.10868321359157562,-0.10581935942173004
Name,0.817423939704895,0.7979012727737427,0.7504680752754211,0.721382737159729,0.7407557368278503,0.6776408553123474,0.5500769019126892,0.48264768719673157,0.42873066663742065,0.6575316786766052,0.5223915576934814,0.4400692880153656,0.378935843706131,0.652408242225647,0.5551481246948242,0.592765212059021,0.6344372630119324,0.655936062335968,0.6077871918678284,0.6405913233757019,0.6727160215377808,0.7257058620452881,0.6055610775947571,0.49209466576576233,0.3910507559776306,0.3027847409248352,0.5537034273147583,0.5242677927017212,0.50970458984375,0.49956369400024414,0.6303364634513855,0.5917248129844666,0.5730368494987488,0.5675622820854187,0.7060157060623169,0.6689575910568237,0.656008780002594,0.6565250754356384,0.76720130443573,0.7250115871429443,0.7140113711357117,0.7168375849723816,9.39251094678184e-07,-0.027199922129511833,-0.058216191828250885,-0.08671346306800842,-0.1165153831243515,-0.08409352600574493,-0.11473080515861511,-0.12747541069984436,-0.13407772779464722,-0.0859137549996376,-0.11703307926654816,-0.12784360349178314,-0.1329410821199417,-0.08392727375030518,-0.10803674906492233,-0.09484131634235382,-0.07839226722717285,-0.08420439809560776,-0.09632353484630585,-0.08119925111532211,-0.0647035762667656
Name,0.3663749098777771,0.42295771837234497,0.4551791548728943,0.47767627239227295,0.4921005964279175,0.40334391593933105,0.4350490868091583,0.4489436745643616,0.45514658093452454,0.37856414914131165,0.46199870109558105,0.48128741979599,0.47705739736557007,0.3670206069946289,0.45100897550582886,0.4546661972999573,0.4395390450954437,0.3660666346549988,0.43061164021492004,0.43694379925727844,0.42451977729797363,0.6062686443328857,0.5428588390350342,0.4987768232822418,0.4762831926345825,0.45267802476882935,0.3777848482131958,0.30645668506622314,0.24678824841976166,0.19579076766967773,0.4081902503967285,0.39517438411712646,0.4313611686229706,0.45039552450180054,0.4637644588947296,0.4776398837566376,0.5078836679458618,0.5179562568664551,0.5283312797546387,0.5428308248519897,0.558186411857605,0.5607271194458008,3.642218189270352e-07,-0.01122447568923235,-0.036662060767412186,-0.06539127230644226,-0.09485846012830734,-0.046303894370794296,-0.07884848862886429,-0.10176029801368713,-0.1193249374628067,-0.06317172944545746,-0.10221637785434723,-0.114397332072258,-0.12008168548345566,-0.07983188331127167,-0.11154834926128387,-0.10455131530761719,-0.09706656634807587,-0.09835882484912872,-0.1174250990152359,-0.10974857211112976,-0.10226240754127502
Name,0.811517059803009,0.7950800657272339,0.7539170980453491,0.7306019067764282,0.7446058392524719,0.6790499687194824,0.5512646436691284,0.484621524810791,0.43164169788360596,0.6606177687644958,0.5252101421356201,0.44479215145111084,0.3854694068431854,0.657252311706543,0.5601553320884705,0.5934159159660339,0.6335188150405884,0.660950243473053,0.6082026362419128,0.6389751434326172,0.6721602082252502,0.7316736578941345,0.6099788546562195,0.5040062665939331,0.4058487117290497,0.31399503350257874,0.5674496293067932,0.5366134643554688,0.5218580365180969,0.5108814239501953,0.6475746631622314,0.6035947203636169,0.5808640718460083,0.5717040300369263,0.7227088809013367,0.6791274547576904,0.6609753370285034,0.6583571434020996,0.7817761898040771,0.734747588634491,0.7204893827438354,0.7226933240890503,9.483495659878827e-07,-0.031248794868588448,-0.06443117558956146,-0.09452082216739655,-0.12607143819332123,-0.08640111982822418,-0.11798106133937836,-0.13090336322784424,-0.13686229288578033,-0.08648927509784698,-0.11706177890300751,-0.12705877423286438,-0.13160143792629242,-0.08355148136615753,-0.1091659665107727,-0.09814602136611938,-0.08305187523365021,-0.08298046141862869,-0.09690054506063461,-0.08253507316112518,-0.06654492020606995
Name,0.3514561057090759,0.40383368730545044,0.433319628238678,0.4468262195587158,0.45088088512420654,0.3898311257362366,0.46657902002334595,0.5088797807693481,0.5359354615211487,0.3751608431339264,0.468489408493042,0.47194188833236694,0.4552832543849945,0.36834412813186646,0.4576903283596039,0.4567309021949768,0.4411907196044922,0.3719484210014343,0.43150436878204346,0.42819344997406006,0.4110887944698334,0.6085572242736816,0.49894365668296814,0.39671286940574646,0.3107118606567383,0.22620058059692383,0.38357067108154297,0.3781542181968689,0.3913682699203491,0.4004995822906494,0.43627119064331055,0.4476200044155121,0.47396785020828247,0.48213475942611694,0.5005751848220825,0.5079660415649414,0.5272321701049805,0.5297641754150391,0.5634796619415283,0.5743134617805481,0.5830007791519165,0.5824620127677917,-8.819588970254699e-08,-0.009748686105012894,-0.02420133538544178,-0.040130794048309326,-0.05635674297809601,-0.03742485120892525,-0.06842567026615143,-0.08874758332967758,-0.10280424356460571,-0.04956607148051262,-0.07873695343732834,-0.08878114074468613,-0.09747243672609329,-0.06260570883750916,-0.09103626757860184,-0.092278853058815,-0.09247999638319016,-0.07605239748954773,-0.09821970760822296,-0.10018184781074524,-0.10027988255023956
Name,0.8154319524765015,0.7997171878814697,0.7599830031394958,0.7369695901870728,0.7503569722175598,0.6781765222549438,0.5540218949317932,0.4865484833717346,0.4326588809490204,0.6576400399208069,0.526551365852356,0.44651418924331665,0.387162446975708,0.653584897518158,0.5624486804008484,0.5983937978744507,0.6381089687347412,0.6587763428688049,0.6109347343444824,0.6418660879135132,0.6729041337966919,0.7416167259216309,0.6206117272377014,0.5100353956222534,0.40966764092445374,0.319210022687912,0.5722793936729431,0.5405863523483276,0.5264767408370972,0.5159932374954224,0.6485480666160583,0.6086020469665527,0.5848198533058167,0.5725524425506592,0.7230908274650574,0.6801460385322571,0.6694315075874329,0.6715138554573059,0.783577561378479,0.7372248768806458,0.72718745470047,0.7313835620880127,9.884058727038791e-07,-0.030886396765708923,-0.06220237538218498,-0.09086517989635468,-0.12100401520729065,-0.08005990833044052,-0.11050672084093094,-0.12375152856111526,-0.1301669478416443,-0.08009925484657288,-0.11097003519535065,-0.12293293327093124,-0.12843742966651917,-0.07716317474842072,-0.10321044921875,-0.09215927124023438,-0.07632037252187729,-0.07662952691316605,-0.08984281122684479,-0.07460790872573853,-0.0575081966817379
Name,0.3470695912837982,0.4041867256164551,0.4361036717891693,0.45016953349113464,0.45500490069389343,0.38618433475494385,0.4628461003303528,0.48554351925849915,0.4926677644252777,0.37218812108039856,0.47260600328445435,0.4693777859210968,0.44992202520370483,0.36714303493499756,0.464125394821167,0.4602305591106415,0.4449291229248047,0.37016427516937256,0.44349947571754456,0.4433515965938568,0.43045109510421753,0.613421618938446,0.5038135051727295,0.40039896965026855,0.31183430552482605,0.2269979864358902,0.38592198491096497,0.3889060616493225,0.4145885407924652,0.4278724789619446,0.4384486973285675,0.4615156352519989,0.49397367238998413,0.49848783016204834,0.5016661882400513,0.5201698541641235,0.5413310527801514,0.5435154438018799,0.5629837512969971,0.5742475986480713,0.5836849212646484,0.5847940444946289,-2.053115508715564e-07,-0.012729807756841183,-0.030070429667830467,-0.048130229115486145,-0.06459692865610123,-0.041453443467617035,-0.07180631160736084,-0.08740811794996262,-0.09756292402744293,-0.052021563053131104,-0.07999207824468613,-0.08389627188444138,-0.08848737180233002,-0.06408369541168213,-0.09081419557332993,-0.08703932166099548,-0.08433271944522858,-0.07704928517341614,-0.09565773606300354,-0.09449135512113571,-0.09323758631944656
Name,0.8165110349655151,0.7993707060813904,0.7581230401992798,0.7345083355903625,0.7510432600975037,0.6789715886116028,0.5530776381492615,0.48583632707595825,0.43251702189445496,0.6585404872894287,0.5267928838729858,0.44738203287124634,0.3889074921607971,0.6542453765869141,0.5604841709136963,0.5975131988525391,0.6376290321350098,0.6591354608535767,0.6115949749946594,0.642550528049469,0.6729034185409546,0.7403382658958435,0.6190846562385559,0.5084137320518494,0.4094029366970062,0.3227241337299347,0.5727424621582031,0.5393575429916382,0.5238059759140015,0.5129458904266357,0.6477147340774536,0.6067267060279846,0.583221971988678,0.5725568532943726,0.7217437028884888,0.6787766218185425,0.6683728098869324,0.6708729863166809,0.7819501161575317,0.7374313473701477,0.7261775135993958,0.7294251918792725,9.73219471234188e-07,-0.028254980221390724,-0.05878876522183418,-0.08700618892908096,-0.1168464943766594,-0.07945805042982101,-0.10903467983007431,-0.12145504355430603,-0.12756264209747314,-0.07996123284101486,-0.10995841771364212,-0.12079150974750519,-0.12580060958862305,-0.07711795717477798,-0.10088542848825455,-0.08790275454521179,-0.0713781863451004,-0.07660005241632462,-0.08802599459886551,-0.07234390825033188,-0.055386364459991455
Name,0.34934836626052856,0.40309664607048035,0.4341988265514374,0.44693702459335327,0.45144590735435486,0.38174861669540405,0.46238264441490173,0.47592848539352417,0.4713376760482788,0.36998435854911804,0.47182002663612366,0.47113627195358276,0.4529603123664856,0.36789122223854065,0.4654293656349182,0.4648108184337616,0.45092830061912537,0.3745551109313965,0.4413970112800598,0.4494699537754059,0.44639092683792114,0.6181375980377197,0.5036925673484802,0.39934244751930237,0.31045180559158325,0.22449098527431488,0.39126908779144287,0.3905460238456726,0.42124634981155396,0.4355953633785248,0.4447764754295349,0.45896708965301514,0.4888460040092468,0.49760279059410095,0.5083550810813904,0.5183305144309998,0.5382480621337891,0.5430995225906372,0.5698937177658081,0.5693464279174805,0.574519157409668,0.5758518576622009,-2.69262812935267e-07,-0.011588429100811481,-0.030340606346726418,-0.04951975494623184,-0.06681018322706223,-0.048260398209095,-0.08204054087400436,-0.09929551184177399,-0.11044008284807205,-0.0602334663271904,-0.09093864262104034,-0.09712987393140793,-0.10398948192596436,-0.07330942898988724,-0.10303343087434769,-0.10162977874279022,-0.10058250278234482,-0.08676349371671677,-0.10910429060459137,-0.11074461787939072,-0.11148589849472046
Name,0.8091529607772827,0.794649064540863,0.7532614469528198,0.7319414019584656,0.7482307553291321,0.6789382100105286,0.5495340824127197,0.4805113673210144,0.4255146384239197,0.6571531891822815,0.5215197205543518,0.4424382448196411,0.3830544948577881,0.6503841876983643,0.5539624691009521,0.5892888903617859,0.629256010055542,0.6521555185317993,0.6023715734481812,0.6318666934967041,0.6622096300125122,0.7414390444755554,0.6208505630493164,0.5091989040374756,0.4118962585926056,0.32775482535362244,0.5732257962226868,0.5359740257263184,0.5191395282745361,0.5091744065284729,0.6533266305923462,0.6052073240280151,0.5799622535705566,0.5691602230072021,0.7271397709846497,0.6786203384399414,0.6686123609542847,0.6741424202919006,0.7863025665283203,0.7348088622093201,0.725596010684967,0.7320101261138916,9.882937774818856e-07,-0.03250212222337723,-0.06272129714488983,-0.08909931778907776,-0.11664868891239166,-0.08365488052368164,-0.11139807850122452,-0.12107963114976883,-0.12451905757188797,-0.08186983317136765,-0.10765212774276733,-0.1138937845826149,-0.1152890995144844,-0.07736726105213165,-0.10158615559339523,-0.09061775356531143,-0.07469236105680466,-0.07523303478956223,-0.08803742378950119,-0.07357024401426315,-0.05708678066730499
Name,0.3417457938194275,0.3954181671142578,0.4277684688568115,0.44169580936431885,0.4455847144126892,0.38850826025009155,0.4739280343055725,0.5242725610733032,0.5611626505851746,0.3739813566207886,0.4748396873474121,0.514885663986206,0.5352113246917725,0.36693456768989563,0.45735272765159607,0.470211923122406,0.4676981568336487,0.3700600862503052,0.430056095123291,0.43598175048828125,0.4283428192138672,0.6282321214675903,0.52525395154953,0.42567625641822815,0.338981956243515,0.2540281116962433,0.39028072357177734,0.37326130270957947,0.3804889917373657,0.3912508487701416,0.43475309014320374,0.42284202575683594,0.4342530071735382,0.4438980221748352,0.49938642978668213,0.4954034984111786,0.5129383206367493,0.5216470956802368,0.5663205981254578,0.5640682578086853,0.5692765712738037,0.5707285404205322,2.693839746825688e-07,-0.008371165953576565,-0.023637669160962105,-0.040147557854652405,-0.058059170842170715,-0.0443708673119545,-0.08013031631708145,-0.10406963527202606,-0.11967291682958603,-0.057840704917907715,-0.08660278469324112,-0.09776025265455246,-0.10846789181232452,-0.07165561616420746,-0.10029890388250351,-0.10109096765518188,-0.10165585577487946,-0.08570116758346558,-0.10860336571931839,-0.1089153066277504,-0.10801983624696732
Name,0.8029639720916748,0.7894406318664551,0.7485044002532959,0.7267925143241882,0.745569109916687,0.6698856353759766,0.5408217906951904,0.46966874599456787,0.4129725694656372,0.6478131413459778,0.5150583982467651,0.43502384424209595,0.37514540553092957,0.641443133354187,0.548546552658081,0.5832744836807251,0.6235244274139404,0.6434034705162048,0.5963163375854492,0.6260908246040344,0.657318651676178,0.7477258443832397,0.6277527809143066,0.51724773645401,0.417265921831131,0.3272895812988281,0.5770195126533508,0.5412461161613464,0.5247220993041992,0.5133065581321716,0.6530893445014954,0.6071650981903076,0.5823648571968079,0.5711778402328491,0.7266638875007629,0.6834990978240967,0.6745496988296509,0.6786108016967773,0.787084698677063,0.7414752840995789,0.7344684600830078,0.7406487464904785,1.023048071147059e-06,-0.034825343638658524,-0.06750494986772537,-0.09657202661037445,-0.12723293900489807,-0.08447013795375824,-0.11515425890684128,-0.12755124270915985,-0.1329820305109024,-0.08291396498680115,-0.11157587170600891,-0.11999130994081497,-0.12268831580877304,-0.07914692163467407,-0.10566229373216629,-0.09658938646316528,-0.08163246512413025,-0.07800295203924179,-0.0922655314207077,-0.0791810154914856,-0.0635000467300415
Name,0.3491232693195343,0.4089122712612152,0.44667690992355347,0.4722873866558075,0.491535484790802,0.390730619430542,0.42619431018829346,0.44151797890663147,0.4534120559692383,0.36781632900238037,0.43487033247947693,0.4571215510368347,0.46772462129592896,0.35601502656936646,0.4220634996891022,0.4487384557723999,0.4642699658870697,0.35500431060791016,0.39821550250053406,0.4189281761646271,0.4332376718521118,0.6133543252944946,0.5451362133026123,0.49997270107269287,0.4737164378166199,0.44615840911865234,0.39829713106155396,0.3263835906982422,0.27006667852401733,0.22183330357074738,0.4292979836463928,0.4089316129684448,0.41162610054016113,0.41298264265060425,0.48636293411254883,0.4902766942977905,0.49818944931030273,0.5000898241996765,0.552426815032959,0.5590600371360779,0.5604990124702454,0.5569379329681396,4.3484749312483473e-07,-0.012629065662622452,-0.03915344551205635,-0.06747878342866898,-0.09748155623674393,-0.06172662228345871,-0.09958642721176147,-0.12556152045726776,-0.14512263238430023,-0.07965308427810669,-0.12298048287630081,-0.1415068656206131,-0.15382292866706848,-0.09706585109233856,-0.13700297474861145,-0.1430574655532837,-0.14550596475601196,-0.1153135895729065,-0.14572440087795258,-0.14996109902858734,-0.15146537125110626
Name,0.7922654151916504,0.7751898765563965,0.730326235294342,0.7085915207862854,0.724493145942688,0.6552076935768127,0.5267406702041626,0.4557945728302002,0.39911913871765137,0.6334760785102844,0.4999192953109741,0.41792502999305725,0.3569908142089844,0.6268963813781738,0.5375376343727112,0.5752907991409302,0.6160076260566711,0.6287778615951538,0.5887675881385803,0.6197163462638855,0.6498438715934753,0.752698540687561,0.6311088800430298,0.5191001892089844,0.41904768347740173,0.33460885286331177,0.5778929591178894,0.5423952341079712,0.525767982006073,0.5151445865631104,0.6562530994415283,0.6100816130638123,0.5823749899864197,0.567766010761261,0.7309975624084473,0.677547812461853,0.6704762578010559,0.677876889705658,0.7907911539077759,0.7367586493492126,0.7326154708862305,0.7422525882720947,1.0262083378620446e-06,-0.03120834194123745,-0.06008309870958328,-0.08580004423856735,-0.11249469965696335,-0.0783655121922493,-0.10724733024835587,-0.1186680868268013,-0.12333060801029205,-0.07734739780426025,-0.10403206199407578,-0.11191704124212265,-0.11425669491291046,-0.07403051853179932,-0.09905781596899033,-0.08925976604223251,-0.07354463636875153,-0.07326631993055344,-0.08721840381622314,-0.07464331388473511,-0.05898212268948555
